,Unnamed: 0,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,punctuation,upper
1486,5396,569148114193530881,positive,1.0,,,Southwest,,SuccessHorizons,,0,"@SouthwestAir Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!",,2015-02-21 06:54:19 -0800,"Barrington, Rhode Island",Eastern Time (US & Canada),2,2
1487,12765,570033099939184641,positive,1.0,,,American,,maryella_green,,0,"@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!",,2015-02-23 17:30:56 -0800,Sassy southerner in Chicago,Central Time (US & Canada),9,0
1488,8010,568877772828880896,positive,1.0,,,Delta,,OneikaTraveller,,0,@JetBlue It was fabulous! Very pleased.,,2015-02-20 13:00:04 -0800,"Hong Kong, SAR",Hong Kong,1,0
1489,11313,568218389619077121,positive,1.0,,,US Airways,,billgunger,,0,@USAirways ice cream up front! Solid,,2015-02-18 17:19:55 -0800,,EST,1,0
1490,8100,568794248654426112,positive,0.7053,,,Delta,,mariobonifacio,,0,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) @JetBlue",,2015-02-20 07:28:11 -0800,New York,Eastern Time (US & Canada),1,1
1491,6002,568438312177762304,positive,1.0,,,Southwest,,heatheralexis8,,0,@SouthwestAir oh my god thank you so much!!! I just sent you a DM,,2015-02-19 07:53:49 -0800,Vegas,Pacific Time (US & Canada),3,2
1492,1538,569673939183493120,positive,1.0,,,United,,zengerle,,0,@United Wanted to compliment ur phone agent Jeanette for reFlight Booking Problems RDU to SEA thru SFO after connecting flight thru EWR was Cancelled Flightled.,,2015-02-22 17:43:45 -0800,"Chapel Hill, NC",Eastern Time (US & Canada),0,4
1493,4489,570209843199524864,positive,0.6563,,0.0,Southwest,,osman_khan,,0,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable,,2015-02-24 05:13:15 -0800,Chicago,Central Time (US & Canada),0,0
1494,7160,569924145380634624,positive,0.6583,,,Delta,,CheckMyMelodi,,0,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”,,2015-02-23 10:17:59 -0800,Jupiter,Central Time (US & Canada),0,1
1495,3402,568465710629826560,positive,0.6639,,,United,,jong_pj,,0,@united You're welcome.,,2015-02-19 09:42:41 -0800,"Almere, The Netherlands",,0,0
1496,2712,568946825798905856,positive,0.34299999999999997,,0.0,United,,nfriesen1,,0,@united give her the recognition she deserves!,,2015-02-20 17:34:28 -0800,"Winnipeg, MB Canada",Central Time (US & Canada),1,0
1497,1677,569627778892443648,positive,0.7142,,,United,,jesuisJOse,,0,@united went to Customer Service kiosk and they were able to help out! Still thanks for following up!,,2015-02-22 14:40:20 -0800,New York | Chicago,Eastern Time (US & Canada),2,0
1498,2479,569178715051188226,positive,1.0,,,United,,argrenier,,0,"@united Wasn't frustrating! Well, not in any way reLate Flightd to y'all, anyway. Impressed that I made it.",,2015-02-21 08:55:55 -0800,"Washington, D.C.",,1,1
1499,11751,567778512548167680,positive,0.6714,,0.0,US Airways,,mdejock,,0,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,,2015-02-17 12:12:00 -0800,,,0,2
1500,1234,569873050117808128,positive,1.0,,,United,,RChew_FORR,,0,@united has the best customer experience via twitter - huge fan!!!,,2015-02-23 06:54:57 -0800,"Cambridge, MA",,3,0
1501,10491,569253430100946944,positive,0.6363,,0.0,US Airways,,MattMuskrat,,0,@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!,,2015-02-21 13:52:48 -0800,,,1,0
1502,9399,569950482665308160,positive,1.0,,,US Airways,,EmmaJLogue,,0,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",,2015-02-23 12:02:38 -0800,,Eastern Time (US & Canada),0,1
1503,14423,569618056605016064,positive,1.0,,,American,,TrueChief77,,0,"@AmericanAir Flight 2954, Dallas to Grand Junction #AmazingFlightCrew",,2015-02-22 14:01:42 -0800,970 Colorado,,0,0
1504,13728,569733539899568128,positive,0.6162,,,American,,Travelingwellfl,,0,@AmericanAir Understood. Thanks anyway,,2015-02-22 21:40:35 -0800,"San Diego, CA",Pacific Time (US & Canada),0,0
1505,11795,567755891714174976,positive,1.0,,,US Airways,,themadhacker13,,0,@USAirways customer service at its finest,,2015-02-17 10:42:07 -0800,East Coast,Eastern Time (US & Canada),0,0
1506,4688,569932197735604224,positive,0.6334,,,Southwest,,lauravelasquez,,0,"@SouthwestAir Thanks for the quick reply!  I travel a lot...but not that much, lol.",,2015-02-23 10:49:59 -0800,"Denver, CO",Eastern Time (US & Canada),1,1
1507,7716,569311730540683264,positive,1.0,,,Delta,,dsgersten,,0,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice,,2015-02-21 17:44:28 -0800,Southern California,Pacific Time (US & Canada),0,0
1508,11360,568171538324840449,positive,0.7049,,,US Airways,,davegoldfarb,,0,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far,,2015-02-18 14:13:45 -0800,"Delray Beach, FL",Eastern Time (US & Canada),0,0
1509,7791,569242143748964353,positive,0.6344,,,Delta,,PGAShowAndrew,,0,"Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue","[41.05811177, -73.53637216]",2015-02-21 13:07:57 -0800,"Stamford, CT",Eastern Time (US & Canada),1,0
1510,2716,568941851228528642,positive,0.6889,,0.0,United,,1234567890_,,0,@united you suck. @SouthwestAir you're the best.,"[37.61476852, -122.40521688]",2015-02-20 17:14:42 -0800,"Boulder, CO | Los Angeles, CA",Arizona,0,0
1511,8746,567874970463780864,positive,1.0,,,Delta,,Krocheima,,0,@JetBlue I just wanted to say flight attendant fitz was the best tonight on flight #1326 bwi/Bos. Great guy and made the flight fantastic!,,2015-02-17 18:35:18 -0800,Bahhhston.,Eastern Time (US & Canada),1,1
1512,6848,570195036782133248,positive,1.0,,,Delta,,brandyanncakes,,0,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,,2015-02-24 04:14:25 -0800,boston ma,Atlantic Time (Canada),1,0
1513,5485,568951064688373760,positive,1.0,,,Southwest,,d4nigirl,,0,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,"[40.77512287, -73.86982237]",2015-02-20 17:51:19 -0800,"Douglaston, NY",Atlantic Time (Canada),2,0
1514,12,570289584061480960,positive,1.0,,,Virgin America,,HyperCamiLax,,0,@VirginAmerica This is such a great deal! Already thinking about my 2nd trip to @Australia &amp; I haven't even gone on my 1st trip yet! ;p,,2015-02-24 10:30:06 -0800,NYC,America/New_York,2,1
1515,8911,567758007912906752,positive,0.6714,,,Delta,,JayVig,,0,@JetBlue @roxydigital HAHA. you didn’t disappoint. Well done. #JVMChat,,2015-02-17 10:50:32 -0800,"Jersey City, NJ",Eastern Time (US & Canada),0,1
1516,11,570289724453216256,positive,1.0,,,Virgin America,,HyperCamiLax,,0,@VirginAmerica I &lt;3 pretty graphics. so much better than minimal iconography. :D,,2015-02-24 10:30:40 -0800,NYC,America/New_York,0,2
1517,12372,570216406119157761,positive,1.0,,,American,,LisaMitchL,,0,"@AmericanAir mission accomplished today, Thank you!",,2015-02-24 05:39:19 -0800,Indianapolis,Eastern Time (US & Canada),1,0
1518,4375,570282333892251648,positive,0.6729999999999999,,0.0,Southwest,,kelsey_rae2011,,0,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,,2015-02-24 10:01:18 -0800,,,0,1
1519,13185,569919092540510208,positive,1.0,,,American,,ThatEricAlper,,0,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,,2015-02-23 09:57:54 -0800,Toronto,Eastern Time (US & Canada),2,1
1520,8472,568219452929662976,positive,0.6634,,,Delta,,msitver,,0,@JetBlue @T5Sparrow Love it. They're cute,"[0.0, 0.0]",2015-02-18 17:24:09 -0800,"New York, New York",Eastern Time (US & Canada),0,0
1521,1489,569700243383537664,positive,1.0,,,United,,geekydewd,,0,"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)",,2015-02-22 19:28:17 -0800,"CO Springs, Occupied Colorado",Mountain Time (US & Canada),2,3
1522,7850,569185441171316737,positive,0.6652,,,Delta,,princessmarapao,,0,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,,2015-02-21 09:22:38 -0800,"Virginia Beach, VA",Eastern Time (US & Canada),0,0
1523,3071,568736451237707776,positive,1.0,,,United,,jakepoznak,,0,@united awesome new plane flight 1701,,2015-02-20 03:38:31 -0800,,Eastern Time (US & Canada),0,0
1524,13593,569814855349346304,positive,1.0,,,American,,TimMoore,,0,"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",,2015-02-23 03:03:42 -0800,New York | Hong Kong ,Eastern Time (US & Canada),0,1
1525,8623,568101669809946624,positive,0.6729999999999999,,,Delta,,JetBlueNews,,0,"@JetBlue marks 15th year with new ""Bluemanity"" plane design - Sun Sentinel http://t.co/SjVEelween",,2015-02-18 09:36:07 -0800,USA,Sydney,0,0
1526,846,570053912214024193,positive,1.0,,,United,,thetonyblank,,0,@united I appreciate your efforts getting me home!,"[38.9470418, -77.4511456]",2015-02-23 18:53:38 -0800,"Denver, CO",Eastern Time (US & Canada),1,1
1527,8824,567814769077436416,positive,0.6591,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,,2015-02-17 14:36:05 -0800,USA,Sydney,0,1
1528,6657,567741157070086144,positive,1.0,,,Southwest,,asepopo,,0,@SouthwestAir about time! Thank you!,,2015-02-17 09:43:34 -0800,,Eastern Time (US & Canada),2,0
1529,3088,568702964623216643,positive,1.0,,,United,,dan_roam,,0,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",,2015-02-20 01:25:27 -0800,,,1,1
1530,8250,568558562810544129,positive,1.0,,,Delta,,TheSnortherner,,0,@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!,,2015-02-19 15:51:39 -0800,NYC,Eastern Time (US & Canada),5,2
1531,5501,568944054303625217,positive,1.0,,,Southwest,,AuthorKristina,,0,"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz.",,2015-02-20 17:23:27 -0800,Ohio,Eastern Time (US & Canada),0,0
1532,8860,567794802394406912,positive,1.0,,,Delta,,CinziannaP,,0,@JetBlue @CinziannaP thank you! I like the quick response on Twitter!,,2015-02-17 13:16:44 -0800,,Eastern Time (US & Canada),2,1
1533,5407,569134718396051456,positive,1.0,,,Southwest,,allie_kaji621,,0,@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2,,2015-02-21 06:01:05 -0800,Den10,Central Time (US & Canada),2,0
1534,12085,570297070998974464,positive,0.6497,,0.0,American,,rakugojon,,0,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,,2015-02-24 10:59:51 -0800,San Francisco,London,1,1
1535,7219,569877622869663744,positive,1.0,,,Delta,,hallekuszmar,,0,@JetBlue thank you!!,,2015-02-23 07:13:07 -0800,,,2,0
1536,6624,567753194546421760,positive,0.65,,,Southwest,,mrshossruns,,0,@SouthwestAir no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!,,2015-02-17 10:31:24 -0800,,Eastern Time (US & Canada),1,1
1537,8089,568799543698935808,positive,1.0,,,Delta,,SMHillman,,0,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,,2015-02-20 07:49:13 -0800,"New York, NY",Eastern Time (US & Canada),0,1
1538,4511,570098324172206080,positive,1.0,,,Southwest,,The_Playmaker20,,0,@SouthwestAir I love this airline so much! Thanks so much! The service is great! The snacks are amazing! Everything is outstanding thanks!!,,2015-02-23 21:50:07 -0800,,,6,1
1539,10485,569258945254191104,positive,0.6531,,,US Airways,,Le_Sport1,,0,@USAirways No Problem - he was the only person in the airport who would help :),,2015-02-21 14:14:43 -0800,Rhos-on-Sea,London,0,0
1540,5092,569351618522705920,positive,1.0,,,Southwest,,tbat08,,0,@SouthwestAir thanks for getting me home from Denver tonight despite the snow!,,2015-02-21 20:22:58 -0800,"Nashville, tn ",Central Time (US & Canada),1,0
1541,8717,567906374870528001,positive,0.6635,,0.0,Delta,,lynn_with_an_A,,1,@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.,,2015-02-17 20:40:05 -0800,"Brooklyn, NY",Quito,0,1
1542,5140,569312688272052224,positive,0.6526,,,Southwest,,reiokam,,0,@SouthwestAir just sent another 4 drink coupons....I think I have over 30 coupons now. free drinks anyone?,"[0.0, 0.0]",2015-02-21 17:48:16 -0800,Los Angeles/SF/Palo Alto,Pacific Time (US & Canada),0,1
1543,6367,567931567881875457,positive,1.0,,,Southwest,,MikeLeners,,0,"@SouthwestAir neveind, it's been found and on its way. Thanks for making the process so painless",,2015-02-17 22:20:12 -0800,"Oakland, CA",Central Time (US & Canada),0,0
1544,4024,567868544572063744,positive,1.0,,,United,,ChooseJeremy,,0,@united Give Cyndi &amp; Troy each a gold star.,,2015-02-17 18:09:46 -0800,"Virginia Beach, VA",Eastern Time (US & Canada),0,0
1545,3606,568237654606680064,positive,0.6667,,,United,,travel_today,,0,"@United is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",,2015-02-18 18:36:28 -0800,"Sydney, Australia",Sydney,0,0
1546,3531,568290894992039936,positive,0.6904,,0.0,United,,annemariee46,,0,@united OMG THANK U😻😻😻,,2015-02-18 22:08:02 -0800,,Hawaii,0,3
1547,4892,569667787829809152,positive,0.6709,,,Southwest,,mmuller1,,0,@SouthwestAir sign me up!,,2015-02-22 17:19:19 -0800,,,1,0
1548,3613,568233965800304640,positive,1.0,,,United,,elisanader,,0,"@united okay - thanks for your help, JT! I appreciate your time!",,2015-02-18 18:21:49 -0800,D.C.ish ,Eastern Time (US & Canada),2,2
1549,775,570085589011148801,positive,1.0,,,United,,tomcrabtree,,0,@united But thanks for asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada),0,0
1550,8961,567680108002291712,positive,0.6645,,0.0,Delta,,TravellerLukose,,0,@JetBlue No worries. Delay was minor and dealt with nicely. It was captain of flight 2324 by the way.,,2015-02-17 05:40:59 -0800,,,0,0
1551,9325,569984789798899712,positive,1.0,,,US Airways,,FahadHassan,,0,@USAirways THANK YOU for resolving the issue. On direct flight to sfo from @united,,2015-02-23 14:18:58 -0800,Washington D.C.,Eastern Time (US & Canada),0,2
1552,4777,569832563403051008,positive,0.6694,,,Southwest,,HAPPYGOLFPUG,,0,@SouthwestAir thank you for the confirmation. Maybe people on my flight have directional dislexia.,,2015-02-23 04:14:04 -0800,"Golftown, USA",,0,0
1553,4729,569894088209596416,positive,1.0,,,Southwest,,bjwellington,,0,@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1,"[32.85744983, -97.03548311]",2015-02-23 08:18:33 -0800,"Sac City, IA",Central Time (US & Canada),0,1
1554,10477,569263732280451072,positive,1.0,,,US Airways,,MichelleFilling,,0,@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice,,2015-02-21 14:33:44 -0800,,Eastern Time (US & Canada),3,0
1555,12173,570270039737274369,positive,0.6552,,,American,,marypoppings,,0,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",,2015-02-24 09:12:27 -0800,New York/Nicaragua/Miami Beach,Eastern Time (US & Canada),2,0
1556,7176,569920515542003712,positive,1.0,,,Delta,,BXKloosive,,0,@JetBlue thank you. Appreciate that!!,"[41.06865736, -73.70398273]",2015-02-23 10:03:34 -0800,"Bronx, NY",Eastern Time (US & Canada),2,0
1557,6134,568192010789777408,positive,1.0,,,Southwest,,kjzukow,,0,@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223,,2015-02-18 15:35:06 -0800,,Eastern Time (US & Canada),1,0
1558,11595,567898269961101313,positive,1.0,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST AIRWAYS!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,,2015-02-17 20:07:53 -0800,"Russia, Россия",Abu Dhabi,3,8
1559,11189,568447513759522816,positive,0.6742,,0.0,US Airways,,DillardJ32,,0,@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope.,,2015-02-19 08:30:23 -0800,Anoka MN,Central Time (US & Canada),0,2
1560,7236,569851813706539009,positive,1.0,,,Delta,,_PauLiNHa9,,0,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!,,2015-02-23 05:30:34 -0800,,,2,0
1561,12565,570101803708080128,positive,1.0,,,American,,Luke_Asper,,0,@AmericanAir appreciate it!!,"[32.89959729, -97.03558888]",2015-02-23 22:03:56 -0800,luke.asper@gmail.com,Central Time (US & Canada),2,0
1562,12012,570270039737274369,positive,0.6629,,,American,,marypoppings,,0,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",,2015-02-24 09:12:27 -0800,New York/Nicaragua/Miami Beach,Eastern Time (US & Canada),2,0
1563,8052,568834558268973056,positive,0.6959,,,Delta,,SaharaSams,,2,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",,2015-02-20 10:08:21 -0800,"West Berlin, NJ",Eastern Time (US & Canada),1,3
1564,8684,568027443052720130,positive,1.0,,,Delta,,philpete,,0,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks",,2015-02-18 04:41:10 -0800,London,London,1,1
1565,3737,568161023091478530,positive,1.0,,,United,,quade181,,0,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,,2015-02-18 13:31:58 -0800,"Paramus, NJ",,2,1
