,sentimentScore_Vader,sentimentScore_TextBlob,upper,punctuation,hastags,airline_sentiment
3685,-0.3818,-0.1875,1,0,1,negative
267,0.296,-0.016666666666666677,1,0,0,positive
49,0.0,0.25,3,0,0,positive
5433,-0.8102,-0.18,0,0,0,neutral
6904,0.6749,0.4,1,0,0,neutral
1407,0.8313,0.0,0,1,0,positive
2251,0.784,1.0,0,1,0,positive
4895,0.128,0.6,1,0,0,neutral
1679,0.3612,0.0,1,0,0,positive
435,0.9267,0.5833333333333334,1,1,0,positive
4398,-0.34,-0.16666666666666666,2,0,0,negative
2890,-0.0258,-0.2,1,0,0,negative
4295,0.0,0.0,1,0,0,negative
2212,0.6696,0.0,1,1,0,positive
4936,0.6369,0.5,1,0,0,neutral
5323,-0.4588,0.1111111111111111,0,0,0,neutral
2467,-0.5106,-0.125,2,0,0,negative
1107,0.3384,0.4766666666666666,1,0,0,positive
4022,0.0,0.07693602693602693,1,0,0,negative
6241,0.0772,0.0,0,0,0,neutral
6737,0.5719,0.0,1,0,0,neutral
6379,0.0,0.0,0,0,0,neutral
5334,0.4404,0.1125,0,0,0,neutral
2266,0.886,0.43333333333333335,0,0,0,positive
5553,0.0,0.8,0,0,0,neutral
5067,0.4939,0.0,0,0,0,neutral
3243,-0.25,0.0,2,0,0,negative
944,0.4926,0.25,0,1,0,positive
1013,0.7717,0.5,1,0,0,positive
965,0.25,-0.0625,1,0,0,positive
2715,0.4588,0.0,0,0,0,negative
2565,-0.25,0.0,1,0,0,negative
6814,0.3182,0.5,1,0,0,neutral
2175,0.4404,0.7,3,0,0,positive
2785,0.0,-0.375,1,1,0,negative
5558,-0.2263,0.0,0,0,0,neutral
4637,0.4404,0.75,0,0,0,negative
1773,0.6958,0.4166666666666667,3,1,0,positive
4825,0.0,-0.125,0,0,0,neutral
4953,0.0,0.1,1,0,1,neutral
1995,0.8816,0.3666666666666667,0,0,0,positive
6087,0.6476,0.0,1,1,0,neutral
2541,-0.3612,-0.225,2,0,2,negative
1654,0.9467,0.3642857142857143,0,2,0,positive
6793,-0.8225,0.125,0,0,0,neutral
423,0.7579,0.25,2,0,0,positive
1648,-0.4939,0.0,2,0,0,positive
3332,-0.3612,-0.5,1,0,0,negative
236,0.836,1.0,0,0,0,positive
1415,0.6476,0.0,0,1,0,positive
2073,0.4404,0.2,0,0,0,positive
667,0.4926,0.25,0,1,0,positive
6719,0.0,0.0,1,0,0,neutral
5207,0.0,0.0,0,0,0,neutral
5918,0.0772,0.0,1,0,0,neutral
1023,-0.3578,0.875,0,2,0,positive
6182,0.2263,-0.09166666666666667,0,0,0,neutral
6717,0.0,0.0,0,1,0,neutral
6869,0.4404,0.0,1,0,0,neutral
2095,0.5707,0.2111111111111111,0,1,0,positive
3579,0.1779,-0.09999999999999999,0,0,0,negative
6012,-0.4574,0.1,1,1,0,neutral
3705,0.0,0.0,1,0,0,negative
316,0.4926,0.5625,0,1,1,positive
3751,-0.4537,-0.5,0,0,1,negative
4126,-0.126,-0.125,1,1,0,negative
2852,-0.3818,-0.6,1,0,1,negative
5695,0.4404,0.1,0,0,0,neutral
7008,0.0,-0.15,2,0,0,neutral
4764,0.3802,0.23125,2,1,1,neutral
3815,0.0,0.0,2,0,0,negative
809,0.6369,0.3333333333333333,0,0,0,positive
3469,-0.4019,-0.1875,2,0,1,negative
27,0.5106,0.3,1,0,1,positive
761,0.6249,0.8,2,0,1,positive
3598,0.0772,0.0,1,0,0,negative
1040,0.4926,0.25,0,1,0,positive
2346,0.8585,0.4041666666666666,0,2,0,positive
933,0.7783,0.2,0,0,0,positive
6500,0.0,0.0,0,0,0,neutral
5863,0.0,0.0,2,0,0,neutral
5049,0.0,0.0,0,0,0,neutral
5964,0.0,0.0,1,2,0,neutral
2502,0.0,0.0,0,0,0,negative
5311,0.0,0.0,1,0,0,neutral
1153,0.8687,0.7500000000000001,2,1,0,positive
5767,0.0,0.0,0,0,0,neutral
1194,0.4199,0.0,0,1,0,positive
2518,0.8402,0.25416666666666665,3,0,0,negative
3194,-0.6759,-0.19444444444444448,0,1,0,negative
4877,0.0,-0.007142857142857145,0,0,0,neutral
6601,0.0,0.0,2,0,0,neutral
2990,-0.6249,-0.4,1,0,0,negative
4233,-0.8349,-0.13,0,0,0,negative
3107,0.5859,0.25,1,0,0,negative
1351,0.0516,0.0,1,0,1,positive
4833,0.6326,0.35,3,0,0,neutral
4153,0.0,-0.04999999999999999,0,0,0,negative
4790,0.0,0.0,1,0,0,neutral
2573,-0.25,0.0,1,0,0,negative
2797,0.0,0.0,0,0,0,negative
6726,0.0,0.2,0,0,0,neutral
6416,0.2037,0.2,0,0,0,neutral
5364,0.7081,0.3125,2,2,0,neutral
4918,0.0,0.0,1,0,0,neutral
3141,0.0,0.0,0,0,0,negative
2207,0.4404,0.32857142857142857,0,0,0,positive
7026,0.636,0.0,0,1,0,neutral
2760,0.0,0.0,0,0,0,negative
5545,0.3919,0.2,2,0,0,neutral
3818,0.1695,-1.0,0,0,1,negative
673,0.0,0.0,0,0,1,positive
4461,-0.4912,-0.4,0,2,0,negative
6706,0.0,-0.390625,1,1,0,neutral
5792,0.508,0.0,1,2,1,neutral
1678,0.4926,0.25,0,1,0,positive
7086,0.1027,-0.5,0,0,0,neutral
2831,0.4497,-0.07142857142857142,2,0,0,negative
1168,0.4926,0.30833333333333335,1,1,2,positive
4512,-0.7351,-1.0,0,0,0,negative
5257,0.0,0.0,0,0,0,neutral
1491,0.8965,0.225,0,1,2,positive
6838,0.6808,0.2333333333333333,2,0,0,neutral
1311,0.6114,1.0,1,1,0,positive
2900,-0.636,0.0,1,1,0,negative
2876,-0.4476,0.1,0,0,0,negative
6572,0.0,0.0,1,0,0,neutral
2959,-0.296,0.0,1,0,0,negative
1321,0.0,0.2,0,0,0,positive
5533,0.5423,0.5,0,0,0,neutral
843,0.9018,0.8333333333333334,0,2,0,positive
6503,0.7845,0.65,1,0,0,neutral
6556,0.0,0.0,2,0,2,neutral
5898,0.34,0.0,3,0,0,neutral
4412,-0.6249,-0.375,0,0,0,negative
4237,-0.7906,-0.6999999999999998,0,0,0,negative
3900,-0.5106,-0.15833333333333335,2,0,0,negative
1015,0.8951,0.875,0,3,0,positive
3995,-0.4767,0.0,2,0,0,negative
124,0.6369,0.0,0,0,0,positive
5069,0.0,0.0,0,0,0,neutral
6778,0.0,0.0,2,0,0,neutral
5653,0.6124,0.0,0,0,0,neutral
5823,0.3612,-0.125,3,0,0,neutral
1577,0.5574,0.0,1,0,0,positive
3725,-0.6801,-0.3,0,0,1,negative
391,0.862,0.40568181818181825,2,1,1,positive
6307,0.4019,0.0,1,0,0,neutral
5168,0.25,0.0,0,0,0,neutral
2462,-0.5229,-0.5208333333333333,0,3,0,negative
318,0.5399,0.3125,0,2,0,positive
5631,0.3682,0.20729166666666665,0,2,0,neutral
3308,-0.25,0.0,3,0,0,negative
585,0.8957,0.22727272727272724,1,0,0,positive
999,0.8395,0.4027777777777778,0,2,0,positive
3196,-0.4696,-0.45000000000000007,0,0,0,negative
3371,-0.4588,0.0,0,0,0,negative
5233,-0.2263,-0.2,2,0,0,neutral
6232,0.0,0.0,0,0,0,neutral
4630,-0.8325,-0.25,1,0,0,negative
3860,0.0,-0.09999999999999999,0,0,1,negative
6453,0.0,0.0,0,0,0,neutral
7027,-0.2263,-0.35,0,0,1,neutral
6543,-0.6808,-0.3068181818181818,2,0,0,neutral
4270,-0.3252,0.0,0,0,0,negative
304,0.784,1.0,0,1,0,positive
6031,0.0,0.0,0,0,1,neutral
1263,0.2023,0.4166666666666667,0,0,0,positive
2002,0.0,0.0,1,1,0,positive
2971,0.1154,0.0,1,0,0,negative
766,0.4926,0.25,0,1,0,positive
5164,0.0951,0.0,1,0,0,neutral
4293,0.3182,0.03125,0,0,0,negative
4917,0.5106,0.0,1,0,0,neutral
4822,0.7777,-0.022656250000000003,7,1,0,neutral
3344,-0.662,-0.09166666666666667,1,0,0,negative
3429,0.0,-0.0625,2,0,0,negative
6056,0.5984,0.03,1,0,0,neutral
1878,0.6249,0.35,1,0,0,positive
6366,0.0,0.0,0,0,0,neutral
3136,-0.4215,-0.049999999999999975,1,0,0,negative
2357,0.3612,0.2,0,0,0,positive
905,0.8932,0.875,7,1,2,positive
4677,-0.2746,-0.7,0,0,0,negative
5029,-0.5423,-0.5,1,0,0,neutral
1893,0.7959,0.30625,1,1,1,positive
2079,0.3802,0.4375,0,1,1,positive
5154,0.6476,0.0,4,1,0,neutral
1570,0.6808,0.2,0,0,0,positive
1286,0.7263,0.25,0,1,0,positive
510,-0.3508,0.625,1,1,0,positive
6851,0.0772,0.3333333333333333,3,0,1,neutral
4558,-0.4404,-0.09375,0,0,0,negative
1213,0.7096,0.175,0,0,0,positive
2933,0.0,-0.012499999999999997,0,0,0,negative
2912,0.0,0.0,0,0,4,negative
776,0.8164,1.0,0,3,0,positive
2776,0.0,0.0,0,0,0,negative
3500,0.34,-0.0625,0,0,0,negative
6513,0.5423,0.35,1,0,0,neutral
1357,0.5994,0.25,0,0,1,positive
1860,0.6988,0.25,0,2,0,positive
3828,0.0,0.13636363636363635,2,1,0,negative
1596,0.6696,0.4583333333333333,0,1,0,positive
4587,0.0701,0.0,0,0,1,negative
3022,-0.3182,0.0,1,0,0,negative
2735,0.2263,0.016666666666666663,0,0,1,negative
5391,0.0,0.0,0,0,0,neutral
175,0.3818,0.0,0,0,0,positive
2012,0.8588,0.85,1,1,0,positive
3515,0.6586,0.05,1,0,0,negative
6300,0.0,0.0,1,0,0,neutral
4112,-0.5229,0.0,1,3,0,negative
992,0.6696,0.25,4,1,0,positive
4105,-0.6652,-0.1398809523809524,0,0,0,negative
1745,0.8687,0.3833333333333333,0,1,0,positive
3314,-0.5983,0.0,1,1,0,negative
5950,0.0,0.0,0,0,0,neutral
5108,0.0,0.0,0,0,1,neutral
998,0.75,0.875,0,1,1,positive
187,0.8398,0.3333333333333333,0,1,0,positive
4820,0.296,0.2,1,0,0,neutral
6850,-0.438,0.0,1,0,0,neutral
4292,-0.3578,0.0,0,2,0,negative
2163,0.8932,0.4583333333333333,4,1,0,positive
6323,0.3235,0.0,1,3,0,neutral
1468,0.6988,0.0,0,2,0,positive
2957,-0.264,0.0,0,0,0,negative
6629,0.3182,0.5,0,0,0,neutral
6955,0.0,0.5,0,0,3,neutral
3014,0.7481,0.58,0,0,0,negative
1245,0.4404,0.375,3,0,0,positive
5398,0.3802,0.4000000000000001,0,1,0,neutral
4652,0.8294,-0.4749999999999999,0,0,0,negative
6092,0.4857,0.0,0,1,0,neutral
3447,0.8074,0.5,1,0,0,negative
3154,0.2023,0.0,1,0,0,negative
1797,0.7263,0.475,0,1,0,positive
5264,0.4404,0.2,0,0,0,neutral
2265,0.34,0.2,9,0,2,positive
5928,0.4926,0.25,0,1,0,neutral
5778,0.5106,0.4,0,0,2,neutral
3734,0.0644,0.0,1,0,0,negative
5511,0.5574,0.6,3,0,1,neutral
2103,0.9183,0.2916666666666667,0,2,0,positive
202,0.908,0.75,2,1,0,positive
2693,-0.2263,0.0,2,0,1,negative
6332,-0.2004,0.25,3,1,0,neutral
3407,-0.5065,-0.6041666666666666,0,2,0,negative
792,0.6892,0.4375,0,2,0,positive
2507,0.5574,0.5,1,0,0,negative
2835,-0.4939,0.0,1,0,0,negative
665,0.5719,0.5,0,0,0,positive
1033,0.4019,0.0,1,0,0,positive
3889,0.4678,0.0,1,0,0,negative
3891,-0.6588,0.0,1,1,0,negative
1059,0.7696,0.38699776785714285,17,4,0,positive
4039,0.0772,-0.45,0,0,0,negative
1014,0.4019,0.0,0,0,0,positive
2892,-0.3182,0.0,0,0,0,negative
302,0.7783,0.5166666666666667,0,0,0,positive
5378,0.3818,0.0,1,0,0,neutral
6389,0.802,0.2,1,0,0,neutral
4840,0.4404,0.2,0,0,0,neutral
432,0.4926,0.1,0,1,0,positive
4294,0.0716,0.3416666666666666,2,0,0,negative
3353,0.0,0.0,1,0,0,negative
5957,-0.4767,-0.4,0,0,0,neutral
6068,0.4019,0.0,1,0,1,neutral
2155,0.8885,1.0,2,0,0,positive
5199,0.0,0.0,0,0,0,neutral
2645,-0.6369,-0.4,2,0,1,negative
3427,0.4404,0.1,1,0,0,negative
3768,-0.4926,-0.375,0,1,0,negative
3082,0.555,0.0,1,2,0,negative
3861,0.0,0.05,1,0,1,negative
2999,0.0,-0.19444444444444448,1,1,0,negative
6710,0.0,0.0,2,0,0,neutral
5652,-0.8555,0.0,0,0,0,neutral
5467,-0.1511,-0.09375,0,1,0,neutral
465,0.6124,0.0,1,0,0,positive
4899,0.0,-0.390625,2,1,0,neutral
2686,-0.6645,0.0,0,2,0,negative
6915,0.5859,0.1875,2,0,0,neutral
5490,0.6369,0.0,1,0,1,neutral
911,0.2263,0.3,1,0,0,positive
6953,-0.5106,0.0,0,0,0,neutral
6269,0.0,0.8,0,0,0,neutral
6817,0.5719,0.06818181818181818,0,0,0,neutral
5000,0.0,-0.025,2,0,0,neutral
760,0.9094,1.0,15,6,0,positive
5784,0.4215,0.0,0,0,0,neutral
4789,0.3802,0.3125,0,1,0,neutral
4818,-0.128,0.0,1,0,0,neutral
42,0.6679,0.0,0,3,0,positive
2210,0.717,1.0,0,2,0,positive
4413,-0.1027,-0.2,1,0,3,negative
7006,0.2382,0.18333333333333335,0,0,1,neutral
1682,0.3612,0.0,0,0,0,positive
5544,0.0,0.2,3,0,0,neutral
2822,0.0,0.0,0,0,0,negative
5052,0.0,0.0,0,0,0,neutral
1338,0.6249,0.8,0,0,0,positive
2094,0.8439,0.25,2,1,1,positive
4396,0.0,0.0,1,0,0,negative
6916,0.0,0.0,1,0,0,neutral
3740,-0.4215,0.2,1,0,0,negative
6127,0.0,0.0,4,0,0,neutral
696,0.3506,0.3333333333333333,0,0,0,positive
2008,0.5574,0.2,1,0,0,positive
1216,0.7717,0.0,0,0,0,positive
6620,-0.1695,0.0,1,0,0,neutral
6516,0.6369,0.16666666666666666,2,0,0,neutral
718,0.5399,0.3125,0,2,0,positive
2459,0.0,0.1,1,0,0,negative
5693,-0.1779,0.06666666666666667,0,0,1,neutral
1143,0.3182,0.35,0,0,0,positive
3980,-0.5574,0.06666666666666665,0,0,0,negative
6899,0.5093,0.0,0,1,1,neutral
7,0.4877,-0.009999999999999964,1,1,0,positive
3777,0.7319,0.1375,0,0,0,negative
6709,0.0,0.0,0,6,0,neutral
57,0.8828,0.6,1,0,0,positive
3126,0.4588,0.0,0,0,0,negative
300,0.8436,0.625,0,2,0,positive
1046,0.5267,0.25,0,0,1,positive
1091,0.3612,0.2,0,0,0,positive
4715,-0.555,0.625,1,2,0,negative
401,0.8303,0.625,1,3,0,positive
5038,0.5106,0.4,1,0,0,neutral
1622,0.6249,0.8,0,0,0,positive
3258,-0.1779,-0.30000000000000004,0,0,0,negative
5050,0.0,0.0,1,0,0,neutral
1243,0.8074,0.2,0,0,0,positive
2584,-0.0258,0.16666666666666669,1,0,0,negative
1215,0.872,0.29583333333333334,0,0,2,positive
2658,-0.3182,-0.2,0,0,1,negative
5754,0.0,0.0,2,0,0,neutral
6122,0.5023,0.475,1,0,0,neutral
2243,0.6696,0.0,0,1,0,positive
5670,0.0,0.0,0,0,1,neutral
3104,-0.507,-0.1953125,0,8,0,negative
1062,0.4199,0.0,0,1,0,positive
559,0.8118,0.3762626262626263,0,2,0,positive
118,0.0,0.0,0,0,0,positive
2937,0.0,0.0,1,0,0,negative
3567,-0.2411,-0.25,0,0,0,negative
2237,0.7269,1.0,3,0,1,positive
5769,0.6124,0.0,0,0,0,neutral
1428,0.6996,0.5,4,1,1,positive
5423,0.0,0.0,1,0,0,neutral
5075,0.0,0.0,4,0,0,neutral
3770,-0.5719,-0.375,2,0,0,negative
3216,0.0,0.08333333333333333,0,0,0,negative
2075,0.7506,0.15,1,0,0,positive
4783,0.0,0.0,4,0,0,neutral
3409,-0.5423,-0.13181818181818183,1,0,0,negative
5201,0.128,0.25,1,0,0,neutral
3128,-0.4306,-0.025,1,2,0,negative
113,0.908,0.32159090909090915,1,1,0,positive
3108,-0.3314,-0.1875,0,0,0,negative
3703,0.0,0.0,0,1,0,negative
5508,0.0,-0.2,0,0,0,neutral
4394,-0.4767,-0.025454545454545462,1,0,0,negative
1322,0.6239,0.5,0,1,0,positive
457,0.3666,0.68359375,1,3,0,positive
3809,0.0,0.08928571428571427,1,1,0,negative
1871,0.8356,0.375,0,1,0,positive
4056,0.0,0.0,2,0,0,negative
2483,0.0,0.0,0,0,0,negative
2220,0.126,0.0,1,1,0,positive
2134,0.5673,0.0,0,4,0,positive
4388,0.3612,0.0,0,0,0,negative
43,0.2444,0.0,1,3,0,positive
3433,-0.3182,0.0,1,0,0,negative
5577,0.5859,0.2,0,0,0,neutral
2618,0.4019,0.0,1,0,0,negative
3166,-0.372,-0.07142857142857142,2,1,0,negative
2931,-0.5859,0.2,0,0,1,negative
3681,0.0772,0.0,3,0,2,negative
845,0.8176,0.7,1,0,0,positive
254,0.6908,0.18148148148148147,0,0,0,positive
3839,-0.3382,0.0,1,1,0,negative
4800,0.0,0.0,2,0,0,neutral
5140,0.0,0.2857142857142857,0,0,0,neutral
2069,0.4588,0.5,1,0,0,positive
3351,0.0258,-0.0625,0,0,0,negative
5917,0.0,0.0,1,1,0,neutral
3052,-0.5972,0.5,1,0,0,negative
4264,0.7877,-0.5777777777777778,0,0,0,negative
4143,0.1326,0.0,0,0,1,negative
6435,0.4019,0.0,0,0,0,neutral
6025,0.296,0.125,3,0,0,neutral
545,0.4404,0.24444444444444446,0,0,0,positive
670,0.7717,0.6,0,0,1,positive
797,0.4199,-0.01666666666666668,0,1,0,positive
1403,0.3612,0.0,0,0,0,positive
2825,-0.6124,0.0,1,0,0,negative
2126,0.0772,0.0,1,0,0,positive
5097,0.6369,0.0,1,0,0,neutral
230,0.7707,0.625,0,2,0,positive
2383,-0.5106,-0.5,0,0,0,negative
4045,-0.2023,0.0,1,0,0,negative
2051,0.7003,0.44999999999999996,0,0,0,positive
6896,-0.3412,0.2,0,0,0,neutral
1166,0.0,0.0,0,0,0,positive
6696,0.0,0.0,0,0,0,neutral
4096,-0.2481,-0.13333333333333328,3,0,0,negative
1236,0.9273,0.8125,3,1,0,positive
1248,0.3445,0.375,0,1,1,positive
350,0.3612,0.26,0,0,0,positive
6365,0.5719,0.0,1,0,0,neutral
2332,0.0,0.8,2,0,1,positive
2058,0.4199,0.3222222222222222,1,1,0,positive
2533,0.0,0.0,0,0,0,negative
645,0.4199,-0.10902777777777779,2,1,3,positive
2070,0.0,0.0,1,2,0,positive
2927,-0.1779,-0.125,0,0,1,negative
4958,0.1779,-0.1,0,0,0,neutral
255,0.1901,0.0,2,0,0,positive
3235,-0.4404,-0.45,0,0,4,negative
4462,0.0,0.0,1,0,0,negative
5726,0.5423,0.35,1,0,0,neutral
6432,0.0,0.0,1,0,0,neutral
6644,-0.6249,0.0,2,0,0,neutral
1906,0.7003,0.2,1,0,0,positive
4319,-0.5984,-0.875,2,0,0,negative
6517,-0.296,0.04545454545454545,0,0,0,neutral
6654,0.0,0.0,1,0,0,neutral
14,0.8758,0.48409090909090907,0,2,0,positive
1601,0.7644,0.625,0,1,0,positive
5798,0.0,0.0,2,0,0,neutral
3228,0.0,0.0,0,0,0,negative
5396,0.168,0.0,2,0,0,neutral
4640,0.3164,0.0,0,0,0,negative
157,0.7256,0.016666666666666666,0,2,0,positive
778,0.3436,0.25,0,1,0,positive
4841,0.0,0.0,0,0,0,neutral
3936,0.0,0.0,0,0,1,negative
5528,0.0,0.0,0,0,0,neutral
4419,0.4404,0.15000000000000002,0,0,0,negative
3266,0.0,0.0,1,0,0,negative
4003,0.4215,0.0,0,0,0,negative
1972,0.1779,0.0,1,0,0,positive
5688,0.0,0.25,2,0,0,neutral
1656,0.4926,0.875,0,1,1,positive
1643,0.4404,0.2,0,0,0,positive
5294,0.0,0.0,2,0,0,neutral
1557,0.6369,0.5,0,0,1,positive
2634,0.0,0.0,0,2,0,negative
1382,0.7644,0.9,0,1,0,positive
943,0.4199,0.0,0,1,0,positive
2879,0.0,-0.15,0,0,0,negative
5994,-0.2023,0.075,1,0,0,neutral
4791,0.4404,0.15000000000000002,0,0,0,neutral
4155,-0.3632,-0.2,1,0,0,negative
3334,0.2263,0.016666666666666677,0,0,0,negative
4178,0.4926,0.875,1,1,0,negative
4300,-0.8043,-0.16822916666666668,5,4,0,negative
1827,0.6249,0.4,0,0,2,positive
780,0.0,0.0,1,0,4,positive
5442,0.0,0.13636363636363635,0,0,0,neutral
4305,-0.659,-0.2638888888888889,1,0,0,negative
522,0.6114,0.625,0,1,0,positive
6499,0.0,0.0,1,0,0,neutral
5748,0.6124,0.5,0,0,0,neutral
1727,0.431,0.35,0,0,0,positive
6547,-0.1531,-0.2,1,0,0,neutral
4617,-0.5106,-0.1875,1,0,1,negative
2386,0.4939,0.0,1,0,0,negative
6950,0.0,0.0,3,0,0,neutral
53,0.8648,0.425,2,1,2,positive
4140,0.4753,0.6,0,1,0,negative
6730,0.3182,0.13636363636363635,0,0,0,neutral
143,0.8395,0.875,0,2,0,positive
106,0.4404,0.2,0,0,0,positive
3927,-0.296,0.0,2,0,0,negative
592,0.7345,0.4375,1,1,0,positive
2142,0.7163,1.0,0,3,0,positive
2286,0.8065,1.0,0,2,0,positive
5816,0.2124,1.0,2,1,0,neutral
877,0.8654,1.0,0,7,0,positive
1842,0.4926,0.25,1,1,0,positive
3912,0.0,0.0,0,0,0,negative
3486,-0.4359,-0.244140625,1,3,0,negative
1511,0.7488,0.28606770833333334,1,3,0,positive
1372,0.4574,0.06818181818181818,1,1,0,positive
2947,-0.6805,-0.65,0,0,0,negative
2151,0.8713,0.16666666666666666,2,3,1,positive
5297,0.533,0.2,2,0,0,neutral
1148,0.8114,0.390625,0,3,0,positive
3560,-0.128,-0.6,0,0,0,negative
6306,0.3291,0.0,2,0,0,neutral
1114,0.9059,1.0,0,2,2,positive
6625,0.7308,0.75,0,5,0,neutral
5632,-0.4098,0.0,1,0,0,neutral
512,0.0,-0.125,0,1,0,positive
5901,0.0,0.0,1,0,0,neutral
4232,0.6476,0.0,0,1,0,negative
3739,-0.128,0.0,0,0,0,negative
2744,-0.0516,0.0,3,0,0,negative
3213,-0.25,-0.3333333333333333,0,0,0,negative
4515,-0.695,-0.26041666666666663,5,2,1,negative
5531,0.0258,0.5,1,0,0,neutral
3116,-0.25,-0.05,3,0,0,negative
5981,0.0,0.0,0,0,0,neutral
4832,0.0,0.0,0,0,0,neutral
3118,0.3612,-0.3,1,0,0,negative
5157,-0.4199,0.0,3,1,0,neutral
1821,0.7345,0.3875,3,1,0,positive
4901,-0.2924,0.10476190476190476,0,0,0,neutral
5105,0.0,0.0,1,0,0,neutral
7066,0.0,-0.15625,0,0,0,neutral
5179,0.296,0.0,2,0,0,neutral
4117,0.0,-0.3,1,0,0,negative
2434,0.2003,0.4125,0,1,1,negative
1170,0.6249,0.8,0,3,0,positive
1589,-0.2462,0.0,0,2,0,positive
2221,0.4005,0.5,0,0,0,positive
567,0.7088,0.875,1,1,0,positive
5608,0.4019,0.35,0,0,0,neutral
910,0.0,0.0,0,1,0,positive
6013,0.7906,0.0,0,0,0,neutral
750,0.5106,0.42666666666666664,1,0,0,positive
2306,0.3612,0.5,0,0,1,positive
6894,-0.1531,0.0,2,0,0,neutral
6259,0.0,-0.6,2,0,0,neutral
3558,0.0,0.0,0,0,0,negative
3855,-0.25,-0.16666666666666666,0,0,0,negative
3826,-0.6167,-0.3,1,0,0,negative
590,0.4588,0.0,1,0,0,positive
440,0.5994,0.0,6,0,0,positive
5824,0.0,0.2,1,0,0,neutral
5755,0.1901,0.0,1,0,0,neutral
1849,0.7777,1.0,0,1,0,positive
1951,0.4898,0.0,0,3,0,positive
2910,0.0,0.0,0,1,0,negative
4069,0.0,0.65,1,0,1,negative
3510,-0.2263,0.0,0,0,0,negative
4696,0.2714,0.0,0,1,0,negative
666,0.7964,0.4,5,0,0,positive
5349,0.7717,0.8,0,0,1,neutral
4938,0.5826,0.08333333333333333,1,3,0,neutral
5483,-0.5423,-0.6999999999999998,4,0,0,neutral
2461,0.3182,-0.2916666666666667,2,0,0,negative
7063,0.5017,0.78,2,0,0,neutral
1794,0.4926,0.25,0,1,1,positive
4903,0.6988,0.625,0,2,1,neutral
181,0.4588,0.5,0,0,0,positive
4571,0.2584,-0.125,1,0,1,negative
1448,0.9115,0.5166666666666667,0,2,1,positive
5794,0.0,0.1,0,0,0,neutral
3060,-0.4939,0.0,1,1,1,negative
4535,0.1406,-0.07083333333333333,0,0,0,negative
1495,0.0,0.4,1,1,2,positive
2989,0.8156,0.4222222222222223,1,0,0,negative
2198,0.8715,1.0,1,2,0,positive
1446,0.5399,0.08409090909090909,0,2,0,positive
5087,0.4515,0.0,2,0,0,neutral
4893,0.4199,0.0,0,1,0,neutral
6831,0.0,0.0,0,0,0,neutral
1241,0.6556,0.4875,0,1,0,positive
1348,0.7003,0.1,0,0,0,positive
2726,0.0,0.0,0,0,1,negative
2034,0.4588,0.5,0,0,0,positive
6282,0.7959,0.625,0,1,0,neutral
4362,-0.4717,-0.016666666666666663,1,0,0,negative
3503,0.1511,0.22083333333333333,3,1,0,negative
4900,0.3818,0.2502164502164502,0,0,0,neutral
6149,-0.25,0.0,0,0,0,neutral
6652,0.0,0.0,0,0,0,neutral
4739,0.4926,0.875,0,1,0,neutral
4736,0.0,0.0,0,0,0,neutral
2815,0.0,0.0,1,0,0,negative
3726,0.8268,1.0,0,1,1,negative
5102,0.0,0.0,0,0,0,neutral
5291,-0.2144,0.375,1,0,0,neutral
579,0.4404,0.015000000000000003,1,0,0,positive
3462,0.4003,0.2,0,1,0,negative
2495,0.4767,0.2857142857142857,0,0,0,negative
1934,0.4926,0.25,0,1,0,positive
6157,0.0,0.0,0,0,0,neutral
3858,-0.1906,0.0,0,1,1,negative
6682,0.6369,0.125,0,0,0,neutral
5821,0.4404,0.0,0,0,0,neutral
5840,-0.4404,0.0,1,0,0,neutral
3044,0.0,0.0,1,0,0,negative
5790,0.0,0.018181818181818174,2,0,0,neutral
560,0.8016,0.16250000000000003,0,1,0,positive
144,0.8155,0.525,0,1,0,positive
3269,-0.4019,0.0,0,0,0,negative
460,0.925,0.45555555555555555,1,2,0,positive
210,0.6988,0.40625,8,2,0,positive
3479,0.4019,0.0,1,0,0,negative
3021,0.0,0.0,1,1,0,negative
6714,0.4215,0.0,1,0,0,neutral
2523,0.0,0.0,0,0,1,negative
5616,-0.4404,-0.10930735930735931,1,0,0,neutral
3302,-0.4939,0.5,2,0,0,negative
6036,0.5859,0.0,2,0,0,neutral
168,0.6486,0.25,0,0,1,positive
6729,0.4404,0.2,0,0,0,neutral
1075,-0.1032,0.2,2,0,0,positive
6637,0.0772,0.0,0,0,0,neutral
5246,0.0,0.0,3,0,0,neutral
256,0.7266,0.08166666666666665,2,0,0,positive
6656,0.4545,0.0,1,3,0,neutral
1069,0.6679,0.0,0,3,0,positive
5317,0.5267,0.0,1,0,0,neutral
6554,0.5106,0.2,3,0,0,neutral
504,0.3612,0.0,0,0,0,positive
3574,0.0,0.1,1,0,0,negative
5757,0.6696,0.875,0,1,0,neutral
3327,0.7574,-0.025000000000000005,1,1,0,negative
1604,0.8622,1.0,2,1,0,positive
1019,0.9401,0.25416666666666665,0,1,0,positive
654,0.4926,0.25,0,1,0,positive
4425,0.6908,0.2,0,0,2,negative
6842,0.0,0.0,3,0,0,neutral
5155,0.4019,0.0,1,0,0,neutral
3372,0.3182,1.0,0,0,0,negative
781,0.8687,0.625,2,1,0,positive
4252,-0.6486,-0.8,0,0,0,negative
813,0.6705,0.0,1,0,0,positive
5409,0.4199,0.0,0,1,0,neutral
